alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1721756658.8789,elite,3844.3997511233,1710540141.7337,"AS8364 Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomputing and Networking Center",POZMAN-COM,Plewiska,Europe,EU,Poland,PL,,false,"Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomput",52.3675,16.8169,false,"Pozman ZOO",false,"Greater Poland",success,Europe/Warsaw,62-064,1721694327,1721756658.8789,42344,socks4,socks4://212.126.5.248:42344,true,1183.9742660522,3614,99297,3.5117723081109,212.126.5.248
true,1721756198.6421,elite,35.245713243964,1721622753.4024,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",false,Hesse,success,Europe/Berlin,65931,1721622753,1721756658.8146,80,http,http://91.107.245.121:80,false,22.947311401367,1809,1226,59.604612850082,91.107.245.121
true,1721756658.6839,elite,3095.8860626588,1718382389.5773,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721662552,1721756658.6839,7445,http,http://67.43.227.226:7445,false,1075.8082866669,260,33271,0.77540186692911,67.43.227.226
true,1721756523.9247,elite,2127.9365820963,1720498938.0113,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721320588,1721756658.6041,17407,http,http://72.10.164.178:17407,false,663.30099105835,61,12577,0.48267130875138,72.10.164.178
true,1721598758.8932,elite,251.95045672888,1715354475.1325,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,101776,1721648882,1721756658.5249,4444,http,http://185.232.169.108:4444,false,296.50640487671,126791,1331,98.961146407331,185.232.169.108
true,1721717960.5469,elite,357.10213698208,1716492839.3123,"AS81 MCNC",NCREN,Huntersville,"North America",NA,"United States",US,,false,MCNC,35.401,-80.8688,false,MCNC,true,"North Carolina",success,America/New_York,28078,1721648804,1721756658.4647,9443,http,http://152.26.229.88:9443,false,1323.2567310333,71678,1725,97.649959810907,152.26.229.88
true,1721756658.4264,elite,2007.5158379318,1710882049.7496,"AS9318 SK Broadband Co Ltd",SKB-AS,Yuseong-gu,Asia,AS,"South Korea",KR,,false,"SK Broadband Co Ltd",36.4824,127.3881,false,broadNnet,false,Daejeon,success,Asia/Seoul,340,1721648833,1721756658.4264,80,http,http://116.125.141.115:80,false,741.34159088135,74704,114185,39.54915320638,116.125.141.115
true,1721755755.3642,elite,3069.1007409501,1715421161.7305,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721204615,1721756658.2978,25331,http,http://67.43.227.227:25331,false,2861.340045929,247,50472,0.48699698337901,67.43.227.227
true,1721755255.5246,elite,1386.479220082,1710699736.6903,"AS17621 China Unicom Shanghai network",CNCGROUP-SH,Shanghai,Asia,AS,China,CN,,false,"China Unicom CncNet",31.2222,121.4581,false,,true,Shanghai,success,Asia/Shanghai,,1721648843,1721756658.2559,9002,http,http://220.248.70.237:9002,false,912.16135025024,176069,17620,90.902942345719,220.248.70.237
true,1721756629.8675,elite,3910.6906407184,1721259535.7471,"AS47583 Hostinger International Limited",AS-HOSTINGER,Boston,"North America",NA,"United States",US,,true,"Hostinger International Limited",42.3562,-71.0631,false,Hostinger,true,Massachusetts,success,America/New_York,02293,1721259735,1721756658.1925,80,http,http://93.127.215.97:80,false,399.48081970215,3203,7986,28.626329430691,93.127.215.97
true,1721756658.1905,anonymous,3560.1547327942,1719938122.4619,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07014,1721753404,1721756658.1905,80,http,http://45.55.98.82:80,false,6163.5904312134,9013,26793,25.171758923086,45.55.98.82
true,1721756649.193,elite,3478.7028898308,1716758392.6676,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721690066,1721756658.0789,3973,http,http://67.43.236.21:3973,false,2422.3430156708,473,52251,0.89712464911615,67.43.236.21
true,1721756567.4471,elite,3502.6801275414,1710540131.6874,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile",23.1317,113.266,true,"China Mobile Communications Corporation",true,Guangdong,success,Asia/Shanghai,510000,1721648824,1721756658.0234,9091,http,http://112.51.96.118:9091,false,2706.3372135162,135340,58156,69.94459833795,112.51.96.118
true,1721756162.3891,elite,272.4054197988,1719990488.6705,"AS16628 DedFiberCo",DEDICATED-FIBER-COMMUNICATIONS,Köseköy,Asia,AS,Türkiye,TR,,true,"TurkTelekom Kocaeli Korfez",40.8341,30.1857,false,"Turk Telekomunikasyon A.S",true,Kocaeli,success,Europe/Istanbul,41000,1721200155,1721756657.7566,80,http,http://45.8.21.156:80,false,167.42324829102,23347,15086,60.747274477662,45.8.21.156
true,1721756657.6529,elite,3089.9164687211,1715401992.4587,"AS36992 ETISALAT MISR",ETISALAT-MISR,"Al Qāhirah al Jadīdah",Africa,AF,Egypt,EG,,false,Enterprise,29.9966,31.4313,false,"Nile Online",true,"Cairo Governorate",success,Africa/Cairo,,1721534046,1721756657.6529,1976,http,http://154.236.177.101:1976,false,407.30023384094,4522,41650,9.7938144329897,154.236.177.101
true,1721756446.0614,elite,957.00335502625,1721706978.2234,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721756447,1721756657.6382,27415,http,http://67.43.227.227:27415,false,1394.9387073517,5,181,2.6881720430108,67.43.227.227
true,1721756657.5455,elite,361.32424712868,1715175873.6283,"AS8100 QuadraNet Enterprises LLC",ASN-QUADRANET-GLOBAL,Dallas,"North America",NA,"United States",US,,true,"QuadraNet Enterprises LLC",32.8137,-96.8704,false,"QuadraNet, Inc",true,Texas,success,America/Chicago,75247,1721595886,1721756657.5455,3128,http,http://155.94.241.133:3128,false,380.14125823975,23950,56377,29.815628618024,155.94.241.133
true,1721756353.3244,elite,6630.1647196605,1711219008.6426,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1721418177,1721756657.1924,443,socks5,socks5://117.74.65.207:443,true,6493.824005127,44631,489071,8.3625318998242,117.74.65.207
true,1721756657.1826,transparent,5977.2737208395,1721633154.2189,"AS263238 Eliana Vanessa Morocho Oña","Eliana Vanessa Morocho Ona",Quito,"South America",SA,Ecuador,EC,,false,"Eliana Vanessa Morocho Oña",-0.2309,-78.5211,false,"Jyxcem Cia.ltda",false,Pichincha,success,America/Guayaquil,,1721633828,1721756657.1826,999,http,http://45.173.231.197:999,false,3709.4631195068,301,2476,10.83903492978,45.173.231.197
true,1721756657.1391,transparent,3333.0500451001,1721745958.7385,"AS152438 PT BARAYA TELEKOMUNIKASI INDONESIA",IDNIC-BTELIN-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT BARAYA TELEKOMUNIKASI INDONESIA",-6.19445,106.823,false,"PT BARAYA TELEKOMUNIKASI INDONESIA",false,Jakarta,success,Asia/Jakarta,,1721745971,1721756657.1391,8080,http,http://157.66.50.81:8080,false,2851.6948223114,44,186,19.130434782609,157.66.50.81
true,1721756657.0184,transparent,4049.7095908256,1719917395.9409,"AS63023 GTHost",AS-GLOBALTELEHOST,Paris,Europe,EU,France,FR,,true,GTHost,48.866,2.3433,true,"Cloudie Networks LLC",true,Île-de-France,success,Europe/Paris,75002,1721732927,1721756657.0184,3128,http,http://23.134.91.73:3128,false,1018.5694694519,10156,30358,25.067877770647,23.134.91.73
true,1721756656.7588,elite,6479.1412753274,1710609425.0004,"AS38511 PT Remala Abadi",TACHYON-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Remala Abadi",-6.2114,106.8446,false,,false,Jakarta,success,Asia/Jakarta,,1721666581,1721756656.7588,33333,http,http://101.255.116.163:33333,false,4325.6511688232,9802,180603,5.1479740553032,101.255.116.163
true,1721756618.0524,elite,5419.6628584062,1721541043.0914,"AS204997 FIRST SERVER LIMITED",FIRSTBYTE-AS,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"First Server Limited",false,Moscow,success,Europe/Moscow,101776,1721542827,1721756656.5302,3128,http,http://185.252.146.160:3128,false,1337.6152515411,459,4383,9.4795539033457,185.252.146.160
true,1721756621.1755,elite,3542.0332935017,1719788546.4618,"AS174 Cogent Communications",COGENT-174,Toulouse,Europe,EU,France,FR,,false,"Cogent Communications",43.6046,1.4451,false,,true,Occitanie,success,Europe/Paris,31000,1721256909,1721756656.5224,3128,http,http://149.11.58.226:3128,false,1042.0036315918,4559,19999,18.564215326981,149.11.58.226
true,1721756656.3536,transparent,6388.7178799863,1710579565.3352,"AS209839 Luva Group Sh.p.k.",LuvaGroup,Lushnjë,Europe,EU,Albania,AL,,false,"Luva Group Sh.p.k.",40.9437,19.7017,false,"Highspeed Fiber",true,"Fier County",success,Europe/Tirane,,1721635966,1721756656.3536,8079,http,http://94.154.152.3:8079,false,1927.1795749664,11223,181598,5.8204241239284,94.154.152.3
true,1721756656.3503,transparent,5178.2072721388,1710604370.7498,"AS36992 ETISALAT MISR",ETISALAT-MISR,Qillīn,Africa,AF,Egypt,EG,,false,"Etisalat Misr Mobile BB",31.0475,30.8549,true,,true,"Kafr el-Sheikh",success,Africa/Cairo,,1721661959,1721756656.3503,1981,http,http://41.65.55.3:1981,false,3007.673740387,12679,103654,10.898885097092,41.65.55.3
true,1721756636.6487,elite,4022.5218835061,1710561903.3386,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6916,3.20151,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1721619038,1721756656.327,80,http,http://164.132.170.100:80,false,855.2520275116,44827,144673,23.655408970976,164.132.170.100
true,1721756464.2634,elite,3181.6731530577,1712702231.2674,"AS47583 Hostinger International Limited",AS-HOSTINGER,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Hostinger International Limited",1.35208,103.82,false,"Hostinger International Limited",true,"North West",success,Asia/Singapore,858877,1721648919,1721756656.3194,80,http,http://185.201.8.166:80,false,619.64559555054,28931,105583,21.507798444772,185.201.8.166
true,1721756656.2606,elite,3873.221534647,1721560669.2948,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",22.3193,114.169,false,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",false,Kowloon,success,Asia/Hong_Kong,96521,1721560696,1721756656.2606,8198,http,http://152.32.173.226:8198,false,4192.1718120575,1792,2640,40.43321299639,152.32.173.226
true,1721756656.1446,elite,5369.3875268677,1720252342.8989,"AS24863 Link Egypt (Link.NET)",LINKdotNET-AS,Cairo,Africa,AF,Egypt,EG,,false,"LINKdotNET AS number",30.0588,31.2268,false,"Link Egypt (Link.NET)",false,"Cairo Governorate",success,Africa/Cairo,,1721462015,1721756656.1446,1981,http,http://45.240.182.197:1981,false,3606.2359809875,4843,27667,14.896954783144,45.240.182.197
true,1721756656.0591,transparent,6002.0598161027,1712432456.5806,"AS150468 PT Bintang Teknologi Sejahtera",IDNIC-BINTEKS-AS-ID,Batam,Asia,AS,Indonesia,ID,,false,"PT Bintang Teknologi Sejahtera",1.1568,104.047,false,"PT Bintang Teknologi Sejahtera",false,Riau,success,Asia/Jakarta,,1721675984,1721756656.0591,1111,http,http://103.101.193.38:1111,false,2256.6907405853,9256,85722,9.7454147276211,103.101.193.38
true,1721756646.0304,transparent,5537.729308575,1721574641.3731,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,Jakarta,Asia,AS,Indonesia,ID,,false,"Biznet Metronet",-6.2114,106.8446,false,,false,Jakarta,success,Asia/Jakarta,,1721575650,1721756656.0396,8080,http,http://118.99.102.64:8080,false,4371.1717128754,553,3549,13.481228668942,118.99.102.64
true,1721756655.7448,elite,4305.2687454224,1720785814.4961,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721412475,1721756655.7448,18937,socks4,socks4://67.43.227.228:18937,true,12105.958223343,50,7657,0.64876086674452,67.43.227.228
true,1721756655.7367,elite,9988.1194319044,1719189561.8784,"AS721 DoD Network Information Center",DNIC-ASBLK-00721-00726,Montgomery,"North America",NA,"United States",US,,false,"DoD Network Information Center",32.4033,-86.2383,false,"Air Force Systems Networking",false,Alabama,success,America/Chicago,36114,1721684646,1721756655.7367,8080,socks4,socks4://143.150.183.74:8080,true,12720.175981522,112,18260,0.60962333986501,143.150.183.74
true,1721756065.1397,elite,30.016199157702,1719028768.5979,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",true,Hesse,success,Europe/Berlin,65931,1721648767,1721756655.6269,80,http,http://91.107.147.205:80,false,26.084899902344,26972,19701,57.789300023568,91.107.147.205
true,1721756655.6078,transparent,7143.1822800181,1712244512.9723,"AS203293 Norbert Herter trading as Regionetz.net",REGIONETZ,Ravensburg,Europe,EU,Germany,DE,,false,"Norbert Herter trading as Regionetz.net",47.7817,9.6186,false,"Baeckerei Hamma",false,Baden-Wurttemberg,success,Europe/Berlin,88212,1721746936,1721756655.6078,8080,http,http://185.139.94.70:8080,false,3556.0717582703,7442,81431,8.3737468072418,185.139.94.70
true,1721756195.8877,elite,39.698412104107,1720433353.9997,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"DigitalOcean, LLC",50.1169,8.6837,false,"DigitalOcean, LLC",true,Hesse,success,Europe/Berlin,60341,1721643078,1721756655.5412,80,http,http://68.183.219.135:80,false,23.170232772827,15182,13463,53.000523651597,68.183.219.135
true,1721756646.475,elite,9234.2072451086,1720111288.1646,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,false,"Alibaba.com LLC",true,"North West",success,Asia/Singapore,858877,1721322704,1721756655.5069,8081,socks5,socks5://47.237.2.245:8081,true,6317.0518875122,830,143164,0.57641290609331,47.237.2.245
true,1721756652.2865,elite,1397.3428944315,1696982686.2662,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1721479487,1721756655.4021,4145,socks4,socks4://72.195.114.184:4145,true,775.5012512207,101396,55592,64.588376181619,72.195.114.184
true,1721756655.3903,elite,1900.0577835449,1710634167.4559,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",true,Guangdong,success,Asia/Shanghai,510000,1721648835,1721756655.3903,9002,http,http://111.59.4.88:9002,false,4132.4024200439,152289,41102,78.746684178685,111.59.4.88
true,1721756655.3825,transparent,4827.3159110034,1716512010.1363,"AS24863 Link Egypt (Link.NET)",LINKdotNET-AS,Cairo,Africa,AF,Egypt,EG,,false,"LINKdotNET AS number",30.0588,31.2268,false,"Link Egypt (Link.NET)",false,"Cairo Governorate",success,Africa/Cairo,,1721648809,1721756655.3825,1981,http,http://45.240.163.236:1981,false,2075.8051872253,16074,86942,15.603401413373,45.240.163.236
true,1721756225.0064,transparent,2821.0394200508,1710542868.321,"AS2609 Tunisia BackBone AS",TN-BB-AS,Tunis,Africa,AF,Tunisia,TN,"El Menzah",false,"Tunisia BackBone AS",36.822,10.1717,false,"ATI - Agence Tunisienne Internet",false,"Tunis Governorate",success,Africa/Tunis,,1721342637,1721756655.2956,3128,http,http://41.231.37.76:3128,false,140.34199714661,33825,97710,25.715589006728,41.231.37.76
true,1721756655.1325,transparent,6560.769710868,1710558379.4056,"AS17995 PT iForte Global Internet",SOLUSINET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT iForte Global Internet",-6.1775,106.824,false,Solusinet,false,Jakarta,success,Asia/Jakarta,,1721616905,1721756655.1325,8080,http,http://103.165.128.171:8080,false,5005.6354999542,14054,180014,7.241791536987,103.165.128.171
true,1721756560.445,elite,3669.4897219305,1710541373.1291,"AS51095 EdgeUno, Inc.",E1-EMEA,Riyadh,Asia,AS,"Saudi Arabia",SA,,false,"EdgeUno, Inc.",24.6869,46.7224,false,"EdgeUno, Inc",true,"Riyadh Region",success,Asia/Riyadh,09848,1721174629,1721756655.0671,999,http,http://89.35.237.187:999,false,5012.0604038239,91368,81923,52.72518480475,89.35.237.187
true,1721756655.0436,transparent,5652.7691994259,1720529106.8804,"AS27831 Colombia Móvil","Colombia Movil",Cúcuta,"South America",SA,Colombia,CO,,false,"Colombia Móvil",7.8946,-72.5018,false,"Colombia Móvil",true,"Norte de Santander Department",success,America/Bogota,540001,1721484080,1721756655.0436,999,http,http://186.180.79.19:999,false,4076.8535137177,629,5782,9.8112618936203,186.180.79.19
true,1721756655.0132,transparent,6075.3166916906,1720301657.7146,"AS17552 True Online",TRUEONLINE-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"True Internet Corporation CO. Ltd.",13.6855,100.5003,false,"True Internet Co.",true,Bangkok,success,Asia/Bangkok,10140,1721511295,1721756655.0132,8080,http,http://58.11.15.119:8080,false,3368.9458370209,3677,27810,11.677835297107,58.11.15.119
true,1721756654.9036,transparent,5093.8429815256,1710878837.3364,"AS44489 STARNET, s.r.o.",Starnet,"České Budějovice",Europe,EU,Czechia,CZ,,false,"STARNET, s.r.o.",48.9746,14.4679,false,"STARNET, s.r.o.",false,"Jihočeský kraj",success,Europe/Prague,"370 04",1721329745,1721756654.9036,2306,http,http://109.164.38.201:2306,false,6034.3065261841,11929,168261,6.6202341972363,109.164.38.201
true,1721756654.8872,elite,4285.8618209584,1711219074.873,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1721325737,1721756654.8872,443,socks4,socks4://117.74.65.207:443,true,3436.8772506714,5558,58664,8.6543552053813,117.74.65.207
true,1721756619.0557,elite,2994.6669579735,1715786203.9532,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721599821,1721756654.7416,26357,http,http://67.43.228.253:26357,false,5134.800195694,404,59936,0.66953927742791,67.43.228.253
