post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-07,Content writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Kairouan, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Content writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Ben Arous, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Gestor de Mercado B2b (Beja),"(m/f)BejaEMPRESAGrupo EgorPERFILA Synchro, Outsourcing by Egor, recruta Gestor Comercial para colaboração em empresa cliente do setor energético, na zona de Beja.FUNÇÃOAngariar e formar carteira de promotores de energia;Formar e orientar os Promotores sobre as melhores práticas de vendas e estratégias de angariação de Leads/clientes;Criar e gerir os canais de venda de PMEs do país;Negociar os termos de contrato com os parceiros (contratos de eletricidade e gás natural, bem como ativação e acompanhamento das vendas de produtos e serviços nos seus canais);Direcionar e motivar os parceiros de forma a adicionar a atingir os mais elevados níveis de satisfação do cliente;Colaborar, aumentar e trabalhar para reter a rede comercial que se dedique à venda no segmento PME.LOCAL E HORÁRIOBeja;Full-time de 2ªf a 6ªf, das 09h00 às 18h00.REQUISITOS12º ano de escolaridade (mínimo);Experiência comprovada na área comercial, preferencialmente em vendas diretas ou revenda;Conhecimentos de Informática na ótica do utilizador (Office).CONDIÇÕESSalário base de 820€ + Subsídio de Alimentação 7,50€;Pacote Comissional atrativo;Viatura para uso profissional + Telemóvel + Pc.Os candidatos interessados devem submeter o CV atualizado.Synchro by EgorSuccess through PeopleOs candidatos considerados serão contactados num prazo máximo de 5 dias úteis.Ref.: SALN/2308/AM_GCENVIAR CANDIDATURA",EGOR,"Béja, Béja, Tunisia",Entry level,Full-time,Sales and Business Development,Human Resources Services
2024-06,Responsable Production H/F - Injection Plastique,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Responsable Production H/F, poste basé à Nabeul (Tunisie).Notre client est un groupe Tunisien, leader dans le marché de fabrication d'emballages plastiques à usage industriel opérant dans des domaines d'activité diversifiés tel que : la Chimie et Agro-alimentaire pour plus de 50 ans. Il fait partie d'un ensemble de groupe tunisien qui opère sur le marché de l'Afrique du Nord et l'Afrique Subsaharienne.Notre client continue son développement et recrute un(e) :Responsable Production H/FPoste basé à Nabeul (Tunisie)Vos Missions Principales Seront De Planifier la production en fonction des besoins commerciaux ; Diffuser et lancer le programme de fabrication ; Assurer le suivi de la fabrication ; Effectuer l'analyse des écarts (temps, matière) ; Veiller au respect des délais de fabrication ; Assurer l'encadrement des chefs d'équipe ; Etablir le reporting de la Production ; Suivre les approvisionnements et déclencher les besoins en intrants.De formation ingénieur.Vous possédez une expérience confirmée dans un poste similaire, dans un environnement industriel d'injection plastique.Vous possédez un bon niveau en Français.Vous avez des connaissances des outils informatique (Microsoft / ERP), des outils statistiques et des logiciels de gestion de production, des outils d'analyse et de résolution des problèmes (QRQC, etc…).Le leadership, la rigueur, la réactivité, le sens de l'organisation et de responsabilité, l'esprit de synthèse, la capacité d'encadrer des équipes et de résolutions des problèmes.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15162F » sur notre site www.talentup.com ou par email à vt15162f-145@talentup.net",Talentup,"Nabeul, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Human Resources Services
2024-07,Technicien Maintenance F/H,"Missions : sous l’autorité hiérarchique du Responsable Maintenance Site, vous serez chargé de :1- Maintenir l'ensemble du matériel de l'entreprise ainsi que les installations d'infrastructure par des actions préventives et curatives.2-Maintenir de la mise en conformité des dispositifs de sécurité3-Respecter les règles de sécurité existantes4-Superviser du bâtiment et des énergies avec transmission des problématiques aux responsables.De formation initiale : BTS ou BTP en maintenance ou électricité industrielle avec une expérience de 1 à 3 ans dans une fonction équivalente, maitrise de la langue française, avoir de la rigueur , une bonne communication et un esprit d’équipe.Le poste est situé à fouchena ZI MGHIRA 3.Il s’agit d’un poste en plein temps avec un contrat à durée déterminée et une équipe de 8 personnes au sein du service maintenance.Si vous vous reconnaissez dans cette annonce, que vous souhaitez évoluer au sein d’un groupe en plein développement et que vous êtes une personne de challenge... n'hésitez plus, envoyez-nous votre candidature !",Clayens NP,Sousse Metropolitan Area,Entry level,Full-time,Management and Manufacturing,Manufacturing
2024-01,Candidature spontanée,"Using proven top-notch technologies, Vneuron Risk & Compliance creates world-class software helping financial institutions reach full AML (Anti-Money Laundering) Compliance and Combat Terrorist Financing (CTF).The estimated amount of money laundered globally in one year is between 2 to 5% of global GDP, equivalent to $800 billion - $2 trillion US dollars. This huge amount of illicit funds are coming from corruption, drug dealing, child labor, organ trade and so forth.Our purpose is to fight financial crimes through technology in order to ensure global business growth, international security and to help change the world for the better. We are trusted by 100+ financial institutions worldwide from 45+ countries in Europe, Africa, USA and the Middle East. We have offices in France, Cameroon, Kenya and Qatar.Experts in the field of Compliance, have listed us in Deloitte Regtech Universe and we have been recognized as one of the Top 100 innovative regtech solutions for the year 2022. Most recently, our solution Reis has been ranked in Chartis Research Quadrant 2022 among the best point solutions in the Trade-Based Anti-Money Laundering worldwide.Our Spark solution Reis ensures the automation of AML compliance processes. To date, we are applying daily name screening on about 27 millions profiles and more than 15 000 users are using our solutions on a daily basis.Our culture & valuesVneuron puts the development of its team at the heart of its priorities. We provide a pleasant and comfortable work environment. Our organization structure is collaborative and flat structured. And, our management is available and present.Moreover, We have a passionate and committed young team who values respect and sharing spirit. You will be surrounded by highly skilled technical and functional experts willing to guide you to evolve in all aspects of your career. We aim to spread our innovative technology worldwide, so we can take part in generating a positive impact.You will have the opportunity to work on exciting projects that are generating a positive impact around the world. We believe that every person is unique and special. Thus, we provide an attentive and active listening to your ideas and propositions as we believe that you will have an essential role in shaping the future of Vneuron's value proposition.",Vneuron Risk & Compliance,"Tunis, Tunisia",Entry level,Full-time,Other,Software Development
2024-07,Content writer - Freelance AI Tutor,"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in EnglishYour level of English is native or proficiency (C2)You have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,Tunisia,Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Writer - Freelance AI Tutor,"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in EnglishYour level of English is native or proficiency (C2)You have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Sfax, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Writer - Freelance AI Tutor,"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in EnglishYour level of English is native or proficiency (C2)You have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,Tunisia,Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Maintenance & Service Engineer (JCB/Volvo/Hitachi/Komatsu/BEML/Caterpillar),"Full Job DescriptionService EngineerSkillsKnowledge & Posting LocationSERVICESERVICE CONTINUITYMAINTENANCE & REPAIRTROUBLESHOOTINGMinimum QualificationDIPLOMA IN MECHANICAL ENGINEERING (DME) / BE / B TechJob DescriptionService Engineer- HZL Rajasthan Who We AreThrough our unwavering commitment to candidates & client satisfaction, we have built strongand lasting relationships with our clients. Our clientele includes Equipment & machinery-basedOEMs and service Providers across India and overseas.We work with the below verticals & other startups- Our team believes in transparency & accuracy.Non-IT, Technical, Non-Technical, Engineering, Metal & Mining Industry, Mining & Construction Machinery, HEMM Sector, Admin, FMCG, Oil & Gas, Automobile and Other Industries.What You’ll Be DoingCommissioning, mandatory and warranty service and troubleshooting of problems at customer job sites to all construction machines that we deal with.Maintain machine records and achieve the target MTTR , while developing good customer relationship.Work along with and support dealer engineers in achieving customer satisfaction.Explore spare parts sales and workshop repair opportunity and meet set targets.,Keep track of competition activities and update superiors.What Skills & Experience You’ll Bring To UsDiploma in Mechanical, electrical, and automobile with 4-5 years’ experience in similar earthmoving industryReady work on machines & Underground Mines.Job Department: Maintenance Job Location: RajasthanSalary Range: Negotiable based on the educational qualification & experience",My Placement Management Consultants,"Korba, Nabeul, Tunisia",Entry level,Full-time,Engineering,"Construction, Agriculture, Construction, Mining Machinery Manufacturing, and Engines and Power Transmission Equipment Manufacturing"
2024-07,Writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,Tunisia,Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Public Health Officer (Health Promotion and Determinants) (PN458343) (CPCP),"GradeNO-CContractual ArrangementFixed-term appointmentContract Duration (Years, Months, Days)1 Year (Extension subject to availability of funds, satisfactory performance & continuing need for position)Job PostingJul 22, 2024, 3:22:23 AMClosing DateAug 4, 2024, 4:59:00 PMPrimary LocationTunisia-TunisOrganizationEM_TUN WHO Representative's Office, TunisiaScheduleFull-timeIMPORTANT NOTICE: Please note that the deadline for receipt of applications indicated above reflects your personal device's system settings.OBJECTIVES OF THE PROGRAMMEThe incumbent will manage the provision of technical and managerial expertise to develop, strengthen and implement policies and programmes of activities designed to strengthen national, public-health capacity in Universal Health Coverage/Health Promotion and Determinants.This includes those designed to promote health and reduce the burden of preventable disease and injuries driven by environmental, social, and economic determinants of health, including the reduction of risk factors, through interventions in one or more of the following Health Determinants: Environment, Climate Change and Health (ECH), Health Promotion, Social Determinants of Health and Health Equity (HPD), Nutrition and Food Safety (NUT); Tobacco and Reduction of Other Non- Communicable Disease Risk Factors (TNR), Violence, Injuries, or Health and Migration (PHM); and Demographic Change and Ageing.The endeavors target all populations, including refugees and migrants, through a coordinated, intersectoral approach in accordance with the country cooperation strategy that aligns with WHO global and regional commitments.Description Of DutiesThe incumbent will perform all or part of the following, and other related responsibilities as required by the needs of the office.Develop and maintain productive working relationships and partnerships with relevant national and state authorities and other stakeholders to strengthen health promotion through policies, strategies, legislation, regulations, fiscal and administrative interventions related to health and safety, and the prevention and control of communicable and noncommunicable diseases.Undertake research, collaborate with, and support national officials in the development and implementation of multisectoral, national plans for the prevention and control of communicable and noncommunicable diseases.Provide technical advice on the development/review and promotion of national policies, programs, and structures for health promotion including across sectors. This includes technical support for the development of healthy cities, other healthy settings and the promotion of healthy eating and physical activity.Provide technical support to the government to reduce risk factors for noncommunicable diseases and underlying social determinants by creating and supporting the implementation of strategies and interventions for supportive environments for health in the national, multisectoral action plan.Coordinate with relevant partners to strengthen the implementation of the surveillance, monitoring and research component of the National Multisectoral Action Plan on Noncommunicable Diseases.Coordinate priority health programs to strengthen community engagement, social mobilization, behavior change communication, and technically guide on multisectoral actions to address health inequities and increase individual, community and societal participation in health action through empowerment.Utilize understanding of national and subnational cultural norms to recommend community outreach activities concerning the extension of health-care networks.Required QualificationsEducationEssentialA university degree (bachelor’s) in a relevant field (such as health, public health or social sciences). Training in epidemiology or social epidemiology and/or strong knowledge of the theory and practice of health promotion, determinants of health.ExperienceEssential A minimum of five years of work experience relevant to the position (in public health and disease control programme management, health promotion with national entities and/or international organizations).Desirable Experience in planning, implementation, monitoring/evaluation of communicable and noncommunicable disease prevention and/or control programmes. Some of the above- listed experience to have been obtained in an international context.Functional knowledge and skillsStrong knowledge of policies, strategies and guidelines in the field of public health, particularly in health promotion and the determinants of health.Good knowledge of community engagement and multisectoral action for the prevention of communicable disease outbreaks and health protection.Understanding of strategic data and information, including the design of research studies.Good understanding of risk communication and community engagement.Strong analytical skills and knowledge of the sociopolitical, economic, and public-health policy environment of the country.Coordination skills with demonstrated ability to work effectively with government and colleagues in a national and international team.Excellent communication skills both written and verbal.Ability to establish and maintain relationships and network with national authorities and other stakeholders in relevant sectors.Ability to use / initiate evidence-based, health promotion interventions.Ability to engage in policy dialogue, advocacy, communication with multi sectoral partners on health promotion, noncommunicable diseases and their risk factors.WHO CompetenciesTo review Enhanced WHO Global Competency Model please use this link: https://www.who.int/publications/m/item/enhanced-who-global-competency-model.TeamworkRespecting and promoting individual and cultural differencesCommunicationProducing resultsKnowing and managing yourselfCreating an empowering and motivating environmentUse of Language SkillsEssential Expert in both English, French and Arabic Language.Desirable Working knowledge of another WHO official language would be an asset.Information And Technology (IT) And Other SkillsProficiency in computers and office software packages, handling of web-based management systems, Enterprise Resource Planning (ERP) systems and Cloud Management Enterprise System such as Workday.REMUNERATIONRemuneration comprises an annual base salary starting at TND 102,514 (subject to mandatory deductions for pension contributions and health insurance, as applicable) and 30 days of annual leave.Additional InformationThis vacancy notice may be used to fill other similar positions at the same grade levelOnly candidates under serious consideration will be contacted.A written test and/or an asynchronous video assessment may be used as a form of screening.In the event that your candidature is retained for an interview, you will be required to provide, in advance, a scanned copy of the degree(s)/diploma(s)/certificate(s) required for this position. WHO only considers higher educational qualifications obtained from an institution accredited/recognized in the World Higher Education Database (WHED), a list updated by the International Association of Universities (IAU)/United Nations Educational, Scientific and Cultural Organization (UNESCO). The list can be accessed through the link: http://www.whed.net/. Some professional certificates may not appear in the WHED and will require individual review.According to article 101, paragraph 3, of the Charter of the United Nations, the paramount consideration in the employment of the staff is the necessity of securing the highest standards of efficiency, competence, and integrity. Due regard will be paid to the importance of recruiting the staff on as wide a geographical basis as possible.Any appointment/extension of appointment is subject to WHO Staff Regulations, Staff Rules and Manual.The WHO is committed to creating a diverse and inclusive environment of mutual respect. The WHO recruits and employs staff regardless of disability status, sex, gender identity, sexual orientation, language, race, marital status, religious, cultural, ethnic and socio-economic backgrounds, or any other personal characteristics.The WHO is committed to achieving gender parity and geographical diversity in its staff. Women, persons with disabilities, and nationals of unrepresented and underrepresented Member States (https://www.who.int/careers/diversity-equity-and-inclusion) are strongly encouraged to apply.Persons with disabilities can request reasonable accommodations to enable participation in the recruitment process. Requests for reasonable accommodation should be sent through an email to reasonableaccommodation@who.intAn impeccable record for integrity and professional ethical standards is essential. WHO prides itself on a workforce that adheres to the highest ethical and professional standards and that is committed to put the WHO Values Charter into practice.WHO has zero tolerance towards sexual exploitation and abuse (SEA), sexual harassment and other types of abusive conduct (i.e., discrimination, abuse of authority and harassment). All members of the WHO workforce have a role to play in promoting a safe and respectful workplace and should report to WHO any actual or suspected cases of SEA, sexual harassment and other types of abusive conduct. To ensure that individuals with a substantiated history of SEA, sexual harassment or other types of abusive conduct are not hired by the Organization, WHO will conduct a background verification of final candidates.WHO has a smoke-free environment and does not recruit smokers or users of any form of tobacco.For information on WHO's operations please visit: http://www.who.int.WHO also offers wide range of benefits to staff, including parental leave and attractive flexible work arrangements to help promote a healthy work-life balance and to allow all staff members to express and develop their talents fully.The statutory retirement age for staff appointments is 65 years. For external applicants, only those who are expected to complete the term of appointment will normally be considered.Please note that WHO's contracts are conditional on members of the workforce confirming that they are vaccinated as required by WHO before undertaking a WHO assignment, except where a medical condition does not allow such vaccination, as certified by the WHO Staff Health and Wellbeing Services (SHW). The successful candidate will be asked to provide relevant evidence related to this condition. A copy of the updated vaccination card must be shared with WHO medical service in the medical clearance process. Please note that certain countries require proof of specific vaccinations for entry or exit. For example, official proof /certification of yellow fever vaccination is required to enter many countries. Country-specific vaccine recommendations can be found on the WHO international travel and Staff Health and Wellbeing website. For vaccination-related queries please directly contact SHW directly at shws@who.int.This is a National Professional Officer position. Therefore, only applications from nationals of the country where the duty station is located will be accepted. Applicants who are not nationals of this country will not be considered.In case the website does not display properly, please retry by: (i) checking that you have the latest version of the browser installed (Chrome, Edge or Firefox); (ii) clearing your browser history and opening the site in a new browser (not a new tab within the same browser); or (iii) retry accessing the website using Mozilla Firefox browser or using another device. Click this link for detailed guidance on completing job applications: Instructions for candidates Interested candidates are strongly encouraged to apply on-line through Stellis. For assessment of your application, please ensure that: Your profile on Stellis is properly completed and updated. All required details regarding your qualifications, education and training are provided. Your experience records are entered with elaboration on tasks performed at the time.",World Health Organization,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Health Care Provider,International Affairs
